year,origin_id,dest_id,product_name,id,hs92,export_val,export_val_growth_pct,export_val_growth_pct_5,export_val_growth_val,export_val_growth_val_5,world_total_export_val,origin_total_export_val,import_val,import_val_growth_pct,import_val_growth_val,import_val_growth_pct_5,import_val_growth_val_5,world_total_import_val,origin_name,dest_name,trade_exchange_val,pci,pci_rank,pci_rank_delta,rca,top_importer_code,top_importer,top_exporter_code,top_exporter,group_name,group_id,color,icon
2015,chl,chn,Rubber Textile Fabric,115906,5906,4130,NA,NA,NA,NA,1309013098.37,64867.59,4674944.71,0.381,1288762.49,1.075,4553558.4,1309013098.37,Chile,China,4679074.71,0.84,268,2,0.011,usa,United States,deu,Germany,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Coated Textile Fabric,115907,5907,NA,NA,NA,NA,NA,711633114.64,3415,2108469.27,-0.198,-520312.68,0.106,832658.73,711633114.64,Chile,China,NA,0.62,371,142,0.001,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Textile Wicks,115908,5908,7592.47,-0.699,0.006,-17649.53,225.16,46956541.62,684269.8,117485.57,0.114,12001.92,0.324,88567.19,46956541.62,Chile,China,125078.04000000001,-0.131,710,176,3.17,usa,United States,deu,Germany,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Hose Piping Textiles,115909,5909,NA,NA,NA,NA,NA,328629719.16,86537.08,1307081.67,0.133,153244.47,0.172,715555.41,328629719.16,Chile,China,NA,0.573,392,107,0.057,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Conveyor Belt Textiles,115910,5910,NA,NA,NA,NA,NA,507703420.67,28352,902534.26,0.32,218598.7,0.288,648354.19,507703420.67,Chile,China,NA,1.216,127,-12,0.012,usa,United States,deu,Germany,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Technical Use Textiles,115911,5911,NA,NA,NA,NA,NA,4592785764.7,1302829.9,3150798.52,-0.19,-740993.64,0.23,2033609.15,4592785764.7,Chile,China,NA,1.264,112,-21,0.062,usa,United States,deu,Germany,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Pile Fabric,116001,6001,NA,NA,NA,NA,NA,3364401788.99,2652658.5,5682343.29,0.164,801610.46,0.075,1717532.9,3364401788.99,Chile,China,NA,-0.586,867,-194,0.172,idn,Indonesia,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Light Rubberized Knitted Fabric,116002,6002,5127,NA,-0.176,NA,-8337,24116114688.6,12791444.73,28004786.57,-0.432,-21260345.79,0.064,7431071.42,24116114688.6,Chile,China,28009913.57,-0.823,959,18,0.115,vnm,Vietnam,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Men's Coats,116101,6101,NA,NA,NA,NA,NA,2804240053.29,668771.56,8858461.62,-0.228,-2609532.94,0.088,3045390.59,2804240053.29,Chile,China,NA,-1.514,1122,-49,0.052,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Women's Coats,116102,6102,NA,NA,NA,NA,NA,3426070113.97,625157.44,13669094.14,0.225,2506548.4,0.181,7717207.06,3426070113.97,Chile,China,NA,-1.534,1125,-20,0.04,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Men's Suits,116103,6103,NA,NA,NA,NA,NA,9243300421.09,3382430.64,32288199.1,0.083,2467622.4,0.048,6771958.58,9243300421.09,Chile,China,NA,-1.721,1158,-15,0.08,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Women's Suits,116104,6104,NA,NA,NA,NA,NA,29043493749.4,3715713.59,76538158.96,0.037,2748856.85,0.14,36744001.18,29043493749.4,Chile,China,NA,-1.706,1155,-13,0.028,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Men's Shirts,116105,6105,1020,NA,NA,NA,NA,8259983965.77,3070221.98,24339816.67,0.02,485492.56,-0.021,-2738116.53,8259983965.77,Chile,China,24340836.67,-1.802,1166,-14,0.081,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Women's Shirts,116106,6106,NA,NA,NA,NA,NA,4968410214.8,1849799.03,8778802.38,0.061,508053.58,0.002,103818.19,4968410214.8,Chile,China,NA,-1.504,1120,10,0.081,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Men's Undergarments,116107,6107,NA,NA,NA,NA,NA,6500259241.09,5687523.54,67691343.59,0.036,2378789.53,0.163,35927045.2,6500259241.09,Chile,China,NA,-1.495,1117,-4,0.19,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Women's Undergarments,116108,6108,45676,NA,NA,NA,NA,11616474122.2,7177925.33,69655945.55,-0.205,-17988687,0.065,18837993.77,11616474122.2,Chile,China,69701621.55,-1.614,1142,-72,0.134,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit T-shirts,116109,6109,NA,NA,NA,NA,NA,37972941560.2,13351342.16,211890402.96,-0.116,-27897373.52,0.015,15341439.59,37972941560.2,Chile,China,NA,-1.827,1169,-5,0.076,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Sweaters,116110,6110,4471,NA,-0.085,NA,-2502.45,51802754309.6,15145382.37,250716058.08,-0.096,-26498021.88,0.073,74232696.23,51802754309.6,Chile,China,250720529.08,-1.608,1141,-5,0.064,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Babies' Garments,116111,6111,NA,NA,NA,NA,NA,7468868071.5,4245281.63,68016830.47,0.013,881043.88,0.113,28214425.03,7468868071.5,Chile,China,NA,-1.738,1161,11,0.124,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Active Wear,116112,6112,NA,NA,NA,NA,NA,4403294941.16,1201706.24,22689016.95,-0.067,-1638937.25,0.054,5215901.38,4403294941.16,Chile,China,NA,-1.501,1119,-111,0.059,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Garments of Impregnated Fabric,116113,6113,NA,NA,NA,NA,NA,920243395.79,5758,1519075.42,0.526,523308.42,0.594,1371594.46,920243395.79,Chile,China,NA,-0.984,997,-75,0.001,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Other Knit Garments,116114,6114,NA,NA,NA,NA,NA,5867650799.94,177608.01,21706843.69,-0.002,-50746.86,0.115,9113890.34,5867650799.94,Chile,China,NA,-1.435,1103,-5,0.007,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Socks and Hosiery,116115,6115,NA,NA,NA,NA,NA,11975895591.6,22145483.15,117236644.73,-0.261,-41455950.49,0.077,36255998.53,11975895591.6,Chile,China,NA,-0.647,892,52,0.402,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Knit Gloves,116116,6116,NA,NA,NA,NA,NA,4089499140.02,530441.2,10199650.43,-0.299,-4343097.55,0.105,4020610.39,4089499140.02,Chile,China,NA,-1.413,1098,-24,0.028,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Other Knit Clothing Accessories,116117,6117,NA,NA,NA,NA,NA,2716706181.87,241281.29,7695687.15,-0.035,-281191.1,0.119,3317813.66,2716706181.87,Chile,China,NA,-1.275,1074,9,0.019,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Men's Coats,116201,6201,12326,NA,NA,NA,NA,13014770330.2,25804571.98,111286373.51,-0.007,-739294.49,0.109,44937675.17,13014770330.2,Chile,China,111298699.51,-1.47,1110,-18,0.431,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Women's Coats,116202,6202,NA,NA,NA,NA,NA,16525511981.5,46069395.24,128053781.99,0.085,9980310.22,0.13,58420670.81,16525511981.5,Chile,China,NA,-1.29,1076,-16,0.606,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Men's Suits,116203,6203,NA,NA,NA,NA,NA,44178032830.5,19426423.87,233286941.8,-0.095,-24532130.52,0.083,76519498.08,44178032830.5,Chile,China,NA,-1.406,1096,10,0.096,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Women's Suits,116204,6204,3334,2.301,-0.353,2324,-26089.99,54789864226.2,15728805.1,235658269.62,-0.13,-35125584.24,0.021,23297398.8,54789864226.2,Chile,China,235661603.62,-1.5,1118,-9,0.062,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Men's Shirts,116205,6205,NA,NA,NA,NA,NA,15475784894.8,4049525.8,74248627.57,-0.186,-16951579.17,0.059,18598974.94,15475784894.8,Chile,China,NA,-1.567,1131,-6,0.057,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Women's Shirts,116206,6206,NA,NA,NA,NA,NA,14672741229.4,5305390.67,70935491.78,-0.058,-4348422.99,0.165,37902199.86,14672741229.4,Chile,China,NA,-1.485,1114,-6,0.079,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Men's Undergarments,116207,6207,NA,NA,NA,NA,NA,1505734736.72,2777954.01,8019121.64,-0.112,-1012635.32,-0.041,-1892717.09,1505734736.72,Chile,China,NA,-1.656,1150,3,0.401,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Women's Undergarments,116208,6208,NA,NA,NA,NA,NA,2474005795.37,5152357.41,21517099.3,-0.274,-8140540.69,0.044,4170206.09,2474005795.37,Chile,China,NA,-1.67,1151,-32,0.453,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Babies' Garments,116209,6209,26174.01,NA,NA,NA,NA,2714236954.22,433497.9,18466030.63,-0.236,-5691830.92,-0.004,-392550.07,2714236954.22,Chile,China,18492204.64,-1.447,1107,27,0.035,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Felt or Coated Fabric Garments,116210,6210,NA,NA,NA,NA,NA,10418460794.1,2217127.63,27704670.31,-0.277,-10612303.54,0.097,10236106.04,10418460794.1,Chile,China,NA,-1.31,1079,14,0.046,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Active Wear,116211,6211,15585.38,NA,-0.253,NA,-51380,10948493883.8,4967932.85,54291901.57,-0.078,-4595726.83,0.043,10296924.97,10948493883.8,Chile,China,54307486.95,-1.385,1094,-6,0.099,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Other Women's Undergarments,116212,6212,NA,NA,NA,NA,NA,11165328345.7,7321425.35,67528187.32,0.044,2833731.99,0.106,26682474.61,11165328345.7,Chile,China,NA,-1.163,1046,-42,0.143,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Handkerchiefs,116213,6213,NA,NA,NA,NA,NA,217496305.31,220547,533275.82,-0.52,-578161.11,-0.135,-566329.04,217496305.31,Chile,China,NA,-0.875,974,-6,0.221,jpn,Japan,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Scarves,116214,6214,NA,NA,NA,NA,NA,4422999371.88,589137.03,6269856.62,-0.061,-409780.09,0.054,1454508.95,4422999371.88,Chile,China,NA,-1.165,1048,-47,0.029,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Neck Ties,116215,6215,NA,NA,NA,NA,NA,854213085.48,244659.69,3604268.65,-0.124,-509758.31,0,8717.94,854213085.48,Chile,China,NA,-1.229,1064,-154,0.062,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Non-Knit Gloves,116216,6216,NA,NA,NA,NA,NA,1130077242.95,682895.12,3194303,-0.492,-3091074.38,0.007,103917.49,1130077242.95,Chile,China,NA,-1.602,1140,52,0.131,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Other Non-Knit Clothing Accessories,116217,6217,NA,NA,NA,NA,NA,2233313378.63,390265.48,1758538,-0.048,-89579.5,0.017,140196.82,2233313378.63,Chile,China,NA,-0.624,882,30,0.038,vnm,Vietnam,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Blankets,116301,6301,NA,NA,NA,NA,NA,4259840431.38,16355190.78,62177441.65,-0.36,-35048473.02,0.082,20218676.85,4259840431.38,Chile,China,NA,-1.167,1049,1,0.835,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,House Linens,116302,6302,NA,NA,NA,NA,NA,17489842099.1,27099126.49,113434606.71,-0.064,-7771895.25,-0.009,-4965792.92,17489842099.1,Chile,China,NA,-1.419,1100,-13,0.337,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Window Dressings,116303,6303,15585,NA,NA,NA,NA,4492861714.54,3363379.52,27200117.03,-0.095,-2855649.42,0.098,10174427.42,4492861714.54,Chile,China,27215702.03,-0.285,761,51,0.163,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Bedspreads,116304,6304,NA,NA,NA,NA,NA,3363538939.95,1062393.43,7572909.01,-0.287,-3048010.09,-0.134,-8012016.47,3363538939.95,Chile,China,NA,-1.117,1029,-56,0.069,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Packing Bags,116305,6305,NA,NA,NA,NA,NA,4588514124.15,1363707.51,10851290.55,-0.017,-188093.28,0.034,1668119.81,4588514124.15,Chile,China,NA,-1.824,1168,-1,0.065,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,"Awnings, Tents, and Sails ",116306,6306,NA,NA,NA,NA,NA,3657376633.5,1473267.56,24339383.12,-0.079,-2077317.05,0.092,8640975.64,3657376633.5,Chile,China,NA,-1.263,1070,-26,0.088,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Other Cloth Articles,116307,6307,21611,NA,0.356,NA,16900.84,13419228941.5,3243606.95,31212300.36,0.185,4865239.92,0.136,14679765.07,13419228941.5,Chile,China,31233911.36,-1.584,1135,-6,0.053,usa,United States,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Packaged Sewing Sets,116308,6308,NA,NA,NA,NA,NA,97655475.86,226374,263179.14,-0.372,-155942.82,0.513,229996.18,97655475.86,Chile,China,NA,0.088,619,15,0.504,gbr,United Kingdom,chn,China,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Used Clothing,116309,6309,NA,NA,NA,NA,NA,3863462024.45,677117.02,166766.04,0.172,24510.82,-0.119,-146792.79,3863462024.45,Chile,China,NA,-0.562,861,18,0.038,pak,Pakistan,usa,United States,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Textile Scraps,116310,6310,NA,NA,NA,NA,NA,636043760.23,178755.63,71452.86,1.087,37216.43,0.337,54751.71,636043760.23,Chile,China,NA,-0.833,963,59,0.061,usa,United States,usa,United States,Textiles,11,#105b10,d3plus-1.9.8/icons/hs/hs_11.png
2015,chl,chn,Waterproof Footwear,126401,6401,NA,NA,NA,NA,NA,1494894846.94,983190.73,4453425.82,0.047,198961.98,0.061,1147046.93,1494894846.94,Chile,China,NA,-0.927,984,-12,0.143,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Rubber Footwear,126402,6402,NA,NA,NA,NA,NA,33035942135.4,38214777.05,240724837.44,-0.129,-35583567.23,0.04,42613089.77,33035942135.4,Chile,China,NA,-1.57,1132,-32,0.252,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Leather Footwear,126403,6403,10030,-0.868,-0.388,-66006.06,-106697,54745167002.2,6491418.33,255538939.93,-0.151,-45526684.79,0.08,81781118.13,54745167002.2,Chile,China,255548969.93,-1.15,1040,35,0.026,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Textile Footwear,126404,6404,107700,-0.523,NA,-118300.06,NA,29189289927.3,60815612.05,232152837.11,0.098,20755101.98,0.083,75970728.21,29189289927.3,Chile,China,232260537.11,-1.573,1133,-107,0.453,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Other Footwear,126405,6405,NA,NA,NA,NA,NA,4150592974.16,4004334.74,13333610.39,-0.175,-2837829.11,-0.007,-447701.34,4150592974.16,Chile,China,NA,-0.671,902,76,0.21,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Footwear Parts,126406,6406,NA,NA,NA,NA,NA,7483099154.23,918091.63,2154132.54,0.188,341321.38,-0.099,-1478387.48,7483099154.23,Chile,China,NA,-0.799,951,-20,0.027,ita,Italy,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Hat Forms,126501,6501,NA,NA,NA,NA,NA,47156657.84,6735,1974,NA,NA,-0.33,-12684.73,47156657.84,Chile,China,NA,-0.873,973,-123,0.031,usa,United States,prt,Portugal,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Hat Shapes,126502,6502,NA,NA,NA,NA,NA,36683749.82,10951,1088,-0.992,-130802,-0.702,-461889.83,36683749.82,Chile,China,NA,-1.714,1157,-26,0.065,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Hats,126504,6504,NA,NA,NA,NA,NA,392828785.02,296123.64,1169275.45,-0.08,-101538.13,-0.064,-462000.28,392828785.02,Chile,China,NA,-1.225,1061,96,0.164,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Knitted Hats,126505,6505,NA,NA,NA,NA,NA,5012514753.04,171306,19362358.1,-0.084,-1786249.03,0.078,6067130.12,5012514753.04,Chile,China,NA,-2.176,1198,6,0.007,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Other Headwear,126506,6506,NA,NA,NA,NA,NA,3050563163.96,1608712.67,15255127.4,-0.054,-865741.98,0.224,9709440.51,3050563163.96,Chile,China,NA,0.056,637,-40,0.115,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Headbands and Linings,126507,6507,NA,NA,NA,NA,NA,272863512.27,202974.03,328158.75,-0.458,-277140.73,0.228,210464.27,272863512.27,Chile,China,NA,-0.431,819,97,0.162,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Umbrellas,126601,6601,NA,NA,NA,NA,NA,2831112135.24,1348428.51,11107718.73,-0.186,-2530171.67,0.046,2234963.34,2831112135.24,Chile,China,NA,-0.748,933,-93,0.104,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Walking Sticks,126602,6602,NA,NA,NA,NA,NA,193099728.06,16726,498444.01,0.839,227449.65,0.108,199482.7,193099728.06,Chile,China,NA,-0.427,816,-119,0.019,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Umbrella and Walking Stick Accessories,126603,6603,NA,NA,NA,NA,NA,288933590.11,2780,220773.23,0.525,76033.18,0.753,207446.62,288933590.11,Chile,China,NA,0.219,553,-181,0.002,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Bird Skins and Feathers,126701,6701,NA,NA,NA,NA,NA,137825857.92,NA,85408.73,1.251,47468.11,0.261,58616.84,137825857.92,Chile,China,NA,-0.401,806,-70,NA,vnm,Vietnam,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Artificial Vegetation,126702,6702,NA,NA,NA,NA,NA,2353654782.23,1258039.74,9306131.59,-0.005,-49313.77,0.063,2437844.56,2353654782.23,Chile,China,NA,-0.329,775,14,0.116,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Processed Hair,126703,6703,NA,NA,NA,NA,NA,645236272.79,2009,52599,0.012,605.61,-0.193,-101197.49,645236272.79,Chile,China,NA,-1.565,1130,-116,0.001,chn,China,ind,India,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Fake Hair,126704,6704,NA,NA,NA,NA,NA,3526719180.49,418413,636110.44,-0.169,-129573.17,-0.087,-363955.93,3526719180.49,Chile,China,NA,-2.834,1215,-5,0.026,usa,United States,chn,China,Footwear and Headwear,12,#3ab11a,d3plus-1.9.8/icons/hs/hs_12.png
2015,chl,chn,Curbstones,136801,6801,NA,NA,NA,NA,NA,966551633.8,86902.66,2505.04,-0.86,-15386.56,-0.363,-21449.67,966551633.8,Chile,China,NA,-0.648,893,-1,0.02,afg,Afghanistan,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Building Stone,136802,6802,NA,NA,NA,NA,NA,11260180994.1,672962.61,6106739.14,0.073,414822,0.174,3374249.56,11260180994.1,Chile,China,NA,-0.795,948,50,0.013,usa,United States,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Slate,136803,6803,NA,NA,NA,NA,NA,571354938.77,NA,4238073.04,1.075,2195562.71,0.741,3973184.99,571354938.77,Chile,China,NA,0.021,653,7,NA,fra,France,esp,Spain,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Milling Stones,136804,6804,NA,NA,NA,NA,NA,4276966982.66,1358113.99,7571330.33,0.044,318965.61,0.095,2761229.31,4276966982.66,Chile,China,NA,1.018,194,-46,0.069,usa,United States,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Abrasive Powder,136805,6805,NA,NA,NA,NA,NA,3867761409.31,1049505.99,700293.57,-0.12,-95094.01,0.032,102696.95,3867761409.31,Chile,China,NA,1.375,89,94,0.059,usa,United States,deu,Germany,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Rock Wool,136806,6806,NA,NA,NA,NA,NA,3867720027.65,518320.95,2812143.15,-0.076,-232221.05,0.004,52246.7,3867720027.65,Chile,China,NA,1.113,160,22,0.029,deu,Germany,deu,Germany,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Asphalt,136807,6807,NA,NA,NA,NA,NA,1954890447.65,222398.6,809028.61,0.143,101455.42,0.544,716941.21,1954890447.65,Chile,China,NA,0.509,422,37,0.025,can,Canada,usa,United States,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Vegetable Fiber,136808,6808,NA,NA,NA,NA,NA,351572310.9,NA,466577.42,0.222,84691.14,0.501,405407.33,351572310.9,Chile,China,NA,0.744,307,103,NA,deu,Germany,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Plaster Articles,136809,6809,NA,NA,NA,NA,NA,1907616176.17,692952.43,420255.78,-0.555,-525131.5,-0.031,-70966.56,1907616176.17,Chile,China,NA,0.117,599,65,0.079,can,Canada,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Cement Articles,136810,6810,NA,NA,NA,NA,NA,7050479704.93,249215.56,4432139.45,0.572,1613199.86,0.588,3992669.9,7050479704.93,Chile,China,NA,0.512,419,31,0.008,usa,United States,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Asbestos Cement Articles,136811,6811,NA,NA,NA,NA,NA,1111857836.3,4256220.17,1229219.59,0.607,464185.92,0.145,603761.48,1111857836.3,Chile,China,NA,0.27,524,100,0.833,can,Canada,tha,Thailand,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Asbestos Fibres,136812,6812,NA,NA,NA,NA,NA,104798152.93,13494,1178.7,-0.662,-2310.3,-0.491,-33318.3,104798152.93,Chile,China,NA,-0.419,813,138,0.028,kaz,Kazakhstan,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Friction Material,136813,6813,NA,NA,NA,NA,NA,1533185434.07,2662345.92,48580.04,-0.21,-12908.28,-0.217,-116697.36,1533185434.07,Chile,China,NA,0.326,500,68,0.378,usa,United States,usa,United States,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Mica,136814,6814,NA,NA,NA,NA,NA,279354734.94,6033.33,2636.88,-0.931,-35841.72,-0.406,-32871.89,279354734.94,Chile,China,NA,0.582,389,-114,0.005,deu,Germany,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Other Stone Articles,136815,6815,NA,NA,NA,NA,NA,5990028258.15,5484260.02,1330385.68,0.154,177283.3,0.051,292768.77,5990028258.15,Chile,China,NA,1.049,182,-69,0.199,usa,United States,usa,United States,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
2015,chl,chn,Bricks,136901,6901,NA,NA,NA,NA,NA,133029305.85,NA,163782.93,42.41,160010,1.01,158788.93,133029305.85,Chile,China,NA,-0.524,852,61,NA,gbr,United Kingdom,chn,China,Stone And Glass,13,#d66011,d3plus-1.9.8/icons/hs/hs_13.png
